ID,GAME,RATING,TIME,MIN PLAYERS,MAX PLAYERS,REC PLAYERS,MECHANICS,DEMO,WANTS TO PLAY,OWNS,PLAYED,BGG LINK
123160,Battle For Souls,7.21907,60,1,4,2,"Deck / Pool Building, Hand Management, Partnerships, Press Your Luck, Set Collection",,,,,https://boardgamegeek.com/boardgame/123160
93541,Urbania,6.50035,45,2,5,,"Area Control / Area Influence, Hand Management",,,,,https://boardgamegeek.com/boardgame/93541
1107,Nyet!,6.86233,30,2,5,4,"Hand Management, Trick-taking",,,,,https://boardgamegeek.com/boardgame/1107
123157,SPIKE,0,60,4,4,4,"Area Movement, Deck / Pool Building, Hand Management, Simulation",,,,,https://boardgamegeek.com/boardgame/123157
72848,Kill the Overlord,6.10675,45,4,8,6,"Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/72848
213953,Pyramid Poker,6.99627,0,2,2,2,Pattern Building,,,,,https://boardgamegeek.com/boardgame/213953
67888,Lords of Scotland,6.79487,35,2,5,3,Hand Management,,,,,https://boardgamegeek.com/boardgame/67888
31154,Kerala,0,20,2,3,,Roll / Spin and Move,,,,,https://boardgamegeek.com/boardgame/31154
122522,Smash Up,6.88173,45,2,4,3,"Area Control / Area Influence, Hand Management, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/122522
28060,Archaeology,6.15413,20,2,4,,"Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/28060
141517,A Study in Emerald,7.26723,90,2,5,5,"Area Control / Area Influence, Auction/Bidding, Card Drafting, Deck / Pool Building, Hand Management, Partnerships, Point to Point Movement",,,,,https://boardgamegeek.com/boardgame/141517
9341,Lost Valley,6.79472,60,3,4,4,"Modular Board, Point to Point Movement, Tile Placement",,,,,https://boardgamegeek.com/boardgame/9341
192153,Pandemic: Reign of Cthulhu,7.58114,40,2,4,4,"Action Point Allowance System, Co-operative Play, Hand Management, Point to Point Movement, Set Collection, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/192153
121041,Pluckin' Pairs,6.60554,50,3,8,6,"Simultaneous Action Selection, Storytelling, Voting",,,,,https://boardgamegeek.com/boardgame/121041
145304,Cthulhu's Vault,6.05256,45,3,6,6,"Hand Management, Storytelling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/145304
99081,Bears!,5.87878,20,2,4,4,"Dice Rolling, Pattern Recognition",,,,,https://boardgamegeek.com/boardgame/99081
45315,Dungeon Lords,7.45668,90,2,4,4,"Action / Movement Programming, Hand Management, Simultaneous Action Selection, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/45315
203405,Brutal Kingdom,6.455,30,3,4,4,,,,,,https://boardgamegeek.com/boardgame/203405
125548,Pixel Tactics,7.11243,30,2,2,2,"Card Drafting, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/125548
136280,La Boca,7.02781,40,3,6,4,"Partnerships, Pattern Building",,,,,https://boardgamegeek.com/boardgame/136280
124548,The Doom That Came To Atlantic City,6.07295,45,2,4,3,"Dice Rolling, Hand Management, Roll / Spin and Move, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/124548
159515,Operation F.A.U.S.T.,6.44699,30,3,8,5,"Hand Management, Memory, Secret Unit Deployment, Take That",,,,,https://boardgamegeek.com/boardgame/159515
8561,Long Shot,5,60,2,6,,Betting/Wagering,,,,,https://boardgamegeek.com/boardgame/8561
35207,Likewise!,5.76565,35,3,6,5,"Dice Rolling, Line Drawing",,,,,https://boardgamegeek.com/boardgame/35207
23637,Spice Merchants,0,0,2,6,,"Commodity Speculation, Pick-up and Deliver, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/23637
137988,Zombicide Season 2: Prison Outbreak,7.55424,180,1,6,3,"Action Point Allowance System, Co-operative Play, Dice Rolling, Hand Management, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/137988
99535,Revolver,0,0,3,7,,Betting/Wagering,,,,,https://boardgamegeek.com/boardgame/99535
9220,Saboteur,6.63632,30,3,10,7,"Hand Management, Partnerships, Route/Network Building, Take That",,,,,https://boardgamegeek.com/boardgame/9220
192279,Abla Ubla,5.53333,30,4,12,,"Partnerships, Time Track",,,,,https://boardgamegeek.com/boardgame/192279
36553,Time's Up! Title Recall!,7.78842,60,4,18,6,"Acting, Memory, Partnerships",,,,,https://boardgamegeek.com/boardgame/36553
132428,BioShock Infinite: The Siege of Columbia,6.97627,60,2,4,2,"Area Control / Area Influence, Area Movement, Betting/Wagering, Dice Rolling, Hand Management, Partnerships, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/132428
138104,Warmachine: High Command,6.21026,60,2,4,2,Deck / Pool Building,,,,,https://boardgamegeek.com/boardgame/138104
878,Wyatt Earp,6.86982,45,2,4,3,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/878
15062,Shadows over Camelot,7.15662,80,3,7,6,"Co-operative Play, Hand Management, Partnerships, Player Elimination, Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/15062
170416,Vast: The Crystal Caverns,7.58612,75,1,5,4,"Action Point Allowance System, Modular Board, Press Your Luck, Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/170416
27746,Colosseum,7.20822,90,3,5,5,"Auction/Bidding, Dice Rolling, Roll / Spin and Move, Set Collection, Trading",,,,,https://boardgamegeek.com/boardgame/27746
113924,Zombicide,7.31838,180,1,6,3,"Action Point Allowance System, Co-operative Play, Dice Rolling, Hand Management, Modular Board, Player Elimination, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/113924
16986,Ubongo,6.7568,25,1,4,4,"Pattern Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/16986
163068,Trickerion: Legends of Illusion,7.8435,180,2,4,4,"Action Point Allowance System, Simultaneous Action Selection, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/163068
41034,Munchkin Promo Cards,6.71471,90,3,6,4,"Card Drafting, Dice Rolling, Hand Management, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/41034
167400,Ashes: Rise of the Phoenixborn,7.61704,120,2,4,2,"Dice Rolling, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/167400
61313,Black Hat,0,0,2,4,,,,,,,https://boardgamegeek.com/boardgame/61313
135243,Triassic Terror,7.06856,120,2,6,4,"Area Control / Area Influence, Card Drafting",,,,,https://boardgamegeek.com/boardgame/135243
57390,Catacombs,7.16568,90,2,5,5,"Partnerships, Player Elimination, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/57390
117914,Milestones,6.61183,60,2,4,3,"Route/Network Building, Tile Placement",,,,,https://boardgamegeek.com/boardgame/117914
163641,Eminent Domain: Battlecruisers,6.56954,30,3,5,5,"Player Elimination, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/163641
112686,Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre,6.65382,30,2,6,4,"Dice Rolling, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/112686
133038,Pathfinder Adventure Card Game: Rise of the Runelords  Base Set,7.34918,90,1,4,4,"Co-operative Play, Deck / Pool Building, Dice Rolling, Hand Management, Role Playing",,,,,https://boardgamegeek.com/boardgame/133038
123540,Tokaido,7.0825,45,2,5,4,"Point to Point Movement, Set Collection, Time Track, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/123540
160592,Oklahoma Boomers,6.80395,20,2,2,,"Area Control / Area Influence, Area Enclosure, Area Movement",,,,,https://boardgamegeek.com/boardgame/160592
25554,Notre Dame,7.39711,75,2,5,3,"Area Control / Area Influence, Card Drafting, Point to Point Movement",,,,,https://boardgamegeek.com/boardgame/25554
55600,Shipyard,7.38446,120,2,4,2,"Card Drafting, Modular Board, Set Collection, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/55600
54998,Cyclades,7.5387,90,2,5,5,"Area Control / Area Influence, Area Movement, Auction/Bidding, Card Drafting, Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/54998
39945,Diamonds,0,60,2,2,,,,,,,https://boardgamegeek.com/boardgame/39945
58602,Cable Car,6.72729,45,2,6,4,"Route/Network Building, Stock Holding, Tile Placement",,,,,https://boardgamegeek.com/boardgame/58602
37371,Piece o' Cake,6.60561,20,2,5,5,Set Collection,,,,,https://boardgamegeek.com/boardgame/37371
75547,Shipwrights of the North Sea,6.64621,60,2,5,4,"Card Drafting, Commodity Speculation, Hand Management, Trading",,,,,https://boardgamegeek.com/boardgame/75547
154880,Vud,6.53794,30,3,6,5,"Acting, Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/154880
195162,Plague Inc.: The Board Game,7.99397,75,1,4,4,"Area Control / Area Influence, Hand Management, Route/Network Building, Simulation, Take That, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/195162
18946,Just Desserts,6.19272,25,2,5,3,Set Collection,,,,,https://boardgamegeek.com/boardgame/18946
163930,Abraca...what?,6.63042,30,2,5,4,Memory,,,,,https://boardgamegeek.com/boardgame/163930
163931,Grog Island,6.60023,75,2,4,4,"Auction/Bidding, Dice Rolling, Set Collection, Trading",,,,,https://boardgamegeek.com/boardgame/163931
86073,5 Second Rule,5.5634,30,3,6,4,,,,,,https://boardgamegeek.com/boardgame/86073
158600,Hanamikoji,7.631,15,2,2,2,"Action / Movement Programming, Area Control / Area Influence, Card Drafting, Hand Management",,,,,https://boardgamegeek.com/boardgame/158600
92666,Hegemonic,6.96942,180,2,6,4,"Area Control / Area Influence, Hand Management, Modular Board, Simultaneous Action Selection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/92666
130853,Celestia,7.75,15,2,4,,"Partnerships, Set Collection",,,,,https://boardgamegeek.com/boardgame/130853
16265,SpellCaster,5.75,30,2,4,,"Action Point Allowance System, Point to Point Movement, Variable Phase Order, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/16265
139326,UGO!,6.63249,40,2,4,4,"Card Drafting, Hand Management, Trick-taking",,,,,https://boardgamegeek.com/boardgame/139326
87890,Prt--Porter,7.26507,90,2,4,4,"Card Drafting, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/87890
160499,King of New York,7.18722,40,2,6,4,"Area Movement, Card Drafting, Dice Rolling, Player Elimination, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/160499
146104,UnNatural Selection,5.37,30,3,10,5,Take That,,,,,https://boardgamegeek.com/boardgame/146104
431,Alhambra: The Card Game,6.43724,45,3,6,4,"Area Control / Area Influence, Card Drafting, Hand Management, Stock Holding",,,,,https://boardgamegeek.com/boardgame/431
180511,Shakespeare,7.52267,90,1,4,3,"Action Point Allowance System, Auction/Bidding, Card Drafting",,,,,https://boardgamegeek.com/boardgame/180511
217,A la carte,6.49847,30,2,4,4,"Action Point Allowance System, Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/217
102104,Star Fluxx,6.43075,10,2,6,4,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/102104
155426,Castles of Mad King Ludwig,7.73155,90,1,4,4,"Card Drafting, Pattern Building, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/155426
172980,Double Mission: Beyond the Object,6.14545,40,2,4,3,"Action Point Allowance System, Co-operative Play, Dice Rolling, Point to Point Movement, Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/172980
172006,Shadowstar Corsairs,7.54595,150,2,5,3,"Area Control / Area Influence, Grid Movement, Modular Board, Pick-up and Deliver, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/172006
163412,Patchwork,7.82421,30,2,2,2,"Tile Placement, Time Track",,,,,https://boardgamegeek.com/boardgame/163412
71074,Expedition: Northwest Passage,7.10535,60,2,4,4,"Action Point Allowance System, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/71074
120114,D&D Icons: Legend of Drizzt Scenario Pack,7.90625,60,2,2,2,"Dice Rolling, Role Playing",,,,,https://boardgamegeek.com/boardgame/120114
760,Battle Line,7.42289,30,2,2,2,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/760
178900,Codenames,7.89387,15,2,8,6,"Memory, Partnerships, Pattern Recognition, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/178900
2842,TransAmerica,6.66493,30,2,6,5,Route/Network Building,,,,,https://boardgamegeek.com/boardgame/2842
97094,Dark Minions,6.18246,60,3,5,4,"Dice Rolling, Worker Placement",,,,,https://boardgamegeek.com/boardgame/97094
14996,Ticket to Ride: Europe,7.5906,60,2,5,4,"Card Drafting, Hand Management, Route/Network Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/14996
110327,Lords of Waterdeep,7.79473,120,2,5,4,"Set Collection, Take That, Worker Placement",,,,,https://boardgamegeek.com/boardgame/110327
114667,The New Science,6.53069,90,2,5,5,"Action Point Allowance System, Area Control / Area Influence, Dice Rolling, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/114667
140386,Assassin's Creed: Arena,5.67283,30,2,4,3,"Hand Management, Pick-up and Deliver",,,,,https://boardgamegeek.com/boardgame/140386
70919,Takenoko,7.35025,45,2,4,3,"Dice Rolling, Grid Movement, Modular Board, Pattern Building, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/70919
36218,Dominion,7.69609,30,2,4,3,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/36218
108745,Seasons,7.46725,60,2,4,2,"Card Drafting, Dice Rolling, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/108745
38194,Cheaty Mages!,6.33276,30,3,6,4,"Betting/Wagering, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/38194
19863,Endeavor,6.66667,30,2,2,,Trick-taking,,,,,https://boardgamegeek.com/boardgame/19863
154499,Hot Tin Roof,6.13699,60,3,4,4,"Point to Point Movement, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/154499
154498,Till Dawn,6.40483,30,4,8,6,"Press Your Luck, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/154498
140779,Guardians' Chronicles,6.81873,75,2,5,5,"Co-operative Play, Deck / Pool Building, Dice Rolling, Grid Movement, Hand Management, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/140779
89910,"Run, Fight, or Die!",7.02715,40,1,4,3,"Dice Rolling, Press Your Luck, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/89910
177212,TRAP!,3.79412,30,2,4,,Dice Rolling,,,,,https://boardgamegeek.com/boardgame/177212
95103,Fortune and Glory: The Cliffhanger Game,7.11129,240,1,8,3,"Area Movement, Co-operative Play, Dice Rolling, Pick-up and Deliver, Press Your Luck, Roll / Spin and Move, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/95103
129437,Legendary: A Marvel Deck Building Game,7.63305,45,1,5,3,"Co-operative Play, Deck / Pool Building",,,,,https://boardgamegeek.com/boardgame/129437
176361,One Night Revolution,6.30611,15,3,10,5,"Partnerships, Role Playing, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/176361
154086,Gold West,7.49976,60,2,4,3,"Area Control / Area Influence, Modular Board, Route/Network Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/154086
62222,Commands & Colors: Napoleonics,7.97099,90,2,2,2,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Hex-and-Counter, Modular Board",,,,,https://boardgamegeek.com/boardgame/62222
320,Scrabble,6.30648,90,2,4,2,"Hand Management, Tile Placement",,,,,https://boardgamegeek.com/boardgame/320
13004,The Downfall of Pompeii,7.13866,45,2,4,4,"Grid Movement, Hand Management, Tile Placement",,,,,https://boardgamegeek.com/boardgame/13004
173666,Renaissance Wars,6.87565,90,2,4,2,"Hand Management, Set Collection, Trick-taking, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/173666
92852,Say Anything Family Edition,6.71625,30,3,6,5,Betting/Wagering,,,,,https://boardgamegeek.com/boardgame/92852
169743,Moons,6.798,20,3,6,4,"Set Collection, Trick-taking",,,,,https://boardgamegeek.com/boardgame/169743
27162,Kingsburg,7.24065,90,2,5,4,"Dice Rolling, Worker Placement",,,,,https://boardgamegeek.com/boardgame/27162
175621,Epic Card Game,6.63874,40,2,4,2,"Card Drafting, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/175621
173862,Ninja,0,30,2,2,,"Dice Rolling, Pick-up and Deliver",,,,,https://boardgamegeek.com/boardgame/173862
37759,Incan Gold,6.85768,20,3,8,6,"Press Your Luck, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/37759
40765,Clash of Cultures,7.69208,240,2,4,4,"Action Point Allowance System, Dice Rolling, Grid Movement, Hand Management, Modular Board, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/40765
206718,Ethnos,7.7577,60,2,6,4,"Area Control / Area Influence, Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/206718
100679,Ultimate Warriorz,6.88882,30,2,8,5,"Dice Rolling, Grid Movement, Hand Management, Player Elimination, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/100679
140795,Say Bye to the Villains,6.44295,45,3,8,3,"Co-operative Play, Hand Management",,,,,https://boardgamegeek.com/boardgame/140795
137336,Archer: The Danger Zone! Board Game,4.825,40,2,8,6,,,,,,https://boardgamegeek.com/boardgame/137336
1159,Evo,6.8934,60,3,5,4,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Auction/Bidding, Dice Rolling, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/1159
104573,Spectaculum,6.42351,45,2,4,3,"Area Enclosure, Commodity Speculation, Stock Holding, Tile Placement",,,,,https://boardgamegeek.com/boardgame/104573
191572,Animals on Board,6.83725,30,2,4,3,Set Collection,,,,,https://boardgamegeek.com/boardgame/191572
3483,Pinocchio,5.36735,10,2,6,,,,,,,https://boardgamegeek.com/boardgame/3483
193738,Great Western Trail,8.2945,150,2,4,3,"Deck / Pool Building, Hand Management, Point to Point Movement, Tile Placement",,,,,https://boardgamegeek.com/boardgame/193738
132497,Lift it!,6.46771,30,1,8,4,"Partnerships, Pattern Building",,,,,https://boardgamegeek.com/boardgame/132497
31260,Agricola,8.05354,150,1,5,4,"Card Drafting, Hand Management, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/31260
169558,Noches de Sangre,5.75822,60,1,6,4,"Co-operative Play, Deck / Pool Building, Dice Rolling, Time Track",,,,,https://boardgamegeek.com/boardgame/169558
40628,Finca,7.05866,45,2,4,2,"Commodity Speculation, Set Collection",,,,,https://boardgamegeek.com/boardgame/40628
168435,Between Two Cities,7.12696,20,1,7,5,"Card Drafting, Partnerships, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/168435
168433,The World of Smog: On Her Majesty's Service,7.04244,60,2,4,4,"Auction/Bidding, Set Collection, Stock Holding, Trading",,,,,https://boardgamegeek.com/boardgame/168433
179876,Jailbreakers: Plan Your Escape,5.36531,45,1,5,4,"Dice Rolling, Press Your Luck, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/179876
173442,Empires: Age of Discovery,8.04801,150,2,6,5,"Area Control / Area Influence, Set Collection, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/173442
173441,Bring Your Own Book,7.15841,60,3,8,5,Simultaneous Action Selection,,,,,https://boardgamegeek.com/boardgame/173441
74390,Rolling Freight,6.89219,180,2,5,3,"Action Point Allowance System, Card Drafting, Dice Rolling, Pick-up and Deliver, Route/Network Building, Simulation",,,,,https://boardgamegeek.com/boardgame/74390
17396,Manoeuvre,7.29996,60,2,2,2,"Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Hand Management, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/17396
131260,Qwixx,6.9116,15,2,5,4,"Dice Rolling, Paper-and-Pencil",,,,,https://boardgamegeek.com/boardgame/131260
28023,Jamaica,7.09738,60,2,6,6,"Dice Rolling, Hand Management, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/28023
159675,Fields of Arle,8.21417,120,1,2,2,Worker Placement,,,,,https://boardgamegeek.com/boardgame/159675
58421,Egizia,7.45845,90,2,4,4,"Card Drafting, Time Track, Worker Placement",,,,,https://boardgamegeek.com/boardgame/58421
119506,Freedom: The Underground Railroad,7.63516,120,1,4,3,"Co-operative Play, Pick-up and Deliver, Point to Point Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/119506
180602,Game of Trains,6.4065,0,2,4,4,Pattern Building,,,,,https://boardgamegeek.com/boardgame/180602
180977,Magecraft,7.05618,60,2,4,2,"Deck / Pool Building, Hand Management, Partnerships",,,,,https://boardgamegeek.com/boardgame/180977
50,Lost Cities,7.1493,30,2,2,2,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/50
164265,Witness,7.40395,15,4,4,4,"Co-operative Play, Memory",,,,,https://boardgamegeek.com/boardgame/164265
175592,The Village Crone,6.05972,90,1,6,2,"Modular Board, Worker Placement",,,,,https://boardgamegeek.com/boardgame/175592
189932,Tyrants of the Underdark,7.95456,60,2,4,3,"Area Control / Area Influence, Deck / Pool Building",,,,,https://boardgamegeek.com/boardgame/189932
204576,The Perfumer,6.55172,90,2,5,4,"Action Point Allowance System, Area Movement, Memory, Pick-up and Deliver",,,,,https://boardgamegeek.com/boardgame/204576
140709,Alhambra: Family Box,7.37076,45,2,6,2,"Card Drafting, Hand Management, Pattern Building, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/140709
37380,Roll Through the Ages: The Bronze Age,6.91403,45,1,4,2,"Dice Rolling, Paper-and-Pencil",,,,,https://boardgamegeek.com/boardgame/37380
75789,Mai-Star,6.55448,30,3,6,4,"Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/75789
183251,Karuba,7.33627,40,2,4,4,"Simultaneous Action Selection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/183251
156689,Legendary: Villains  A Marvel Deck Building Game,7.74239,45,1,5,3,"Co-operative Play, Deck / Pool Building",,,,,https://boardgamegeek.com/boardgame/156689
130911,Batman: Gotham City Strategy Game,6.14791,60,2,4,3,"Area Control / Area Influence, Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Point to Point Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/130911
157809,Nations: The Dice Game,6.93825,40,1,4,4,Dice Rolling,,,,,https://boardgamegeek.com/boardgame/157809
136000,Rivet Wars: Eastern Front,7.20112,30,2,2,2,"Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/136000
187988,Pyramid Arcade,8.27448,180,1,10,2,"Area Control / Area Influence, Betting/Wagering, Co-operative Play, Dice Rolling, Modular Board, Player Elimination, Press Your Luck, Rock-Paper-Scissors, Set Collection, Simultaneous Action Selection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/187988
2471,Zombies!!!,5.87179,60,2,6,4,"Dice Rolling, Grid Movement, Hand Management, Modular Board, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/2471
138614,Relic Expedition,6.78725,60,2,4,4,"Action Point Allowance System, Hand Management, Modular Board, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/138614
129948,The Palaces of Carrara,7.26251,60,2,4,4,"Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/129948
136558,Expedition: Famous Explorers,6.88054,90,2,6,4,"Point to Point Movement, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/136558
118418,Divinare,6.7698,30,2,4,3,"Card Drafting, Hand Management, Memory",,,,,https://boardgamegeek.com/boardgame/118418
115,I'm the Boss!,6.82678,60,3,6,6,"Dice Rolling, Hand Management, Roll / Spin and Move, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/115
217298,Anansi and the Box of Stories,7.66667,40,3,8,,"Card Drafting, Trick-taking, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/217298
124742,Android: Netrunner,7.99309,45,2,2,2,"Action Point Allowance System, Hand Management, Secret Unit Deployment, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/124742
89409,BattleCON: War of Indines,7.85761,15,2,4,2,"Hand Management, Point to Point Movement, Rock-Paper-Scissors, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/89409
158435,Dogs of War,7.56436,75,3,5,5,"Partnerships, Worker Placement",,,,,https://boardgamegeek.com/boardgame/158435
39938,Carson City,7.31338,90,2,5,4,"Area Control / Area Influence, Dice Rolling, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/39938
176396,Quadropolis,7.47594,60,2,4,4,"Card Drafting, Hand Management, Pattern Building, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/176396
169255,A Game of Thrones: The Card Game (Second Edition),7.89881,120,2,4,2,"Card Drafting, Hand Management, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/169255
118,Modern Art,7.30387,45,3,5,5,"Auction/Bidding, Commodity Speculation, Hand Management",,,,,https://boardgamegeek.com/boardgame/118
151007,Pathfinder Adventure Card Game: Skull & Shackles  Base Set,7.50412,120,1,4,4,"Co-operative Play, Deck / Pool Building, Dice Rolling, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/151007
25172,Meteor,4.0125,45,2,2,2,"Dice Rolling, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/25172
144592,Bruxelles 1893,7.65878,125,2,5,4,"Auction/Bidding, Card Drafting, Modular Board, Worker Placement",,,,,https://boardgamegeek.com/boardgame/144592
13308,Niagara,6.53425,45,3,5,4,"Hand Management, Pick-up and Deliver, Set Collection, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/13308
56931,Arena: Roma II,6.96151,45,2,2,2,"Action Point Allowance System, Card Drafting, Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/56931
149155,Dead Man's Draw,6.87363,15,2,4,4,Press Your Luck,,,,,https://boardgamegeek.com/boardgame/149155
86156,Reverse Charades,6.82645,30,6,99,8,Acting,,,,,https://boardgamegeek.com/boardgame/86156
140951,Thunderstone: Starter Set,7.06066,60,2,5,3,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/140951
66561,Bomb Squad,0,15,3,6,,Memory,,,,,https://boardgamegeek.com/boardgame/66561
1253,Limits,5.98048,45,2,6,3,,,,,,https://boardgamegeek.com/boardgame/1253
185195,Urbis,5.21053,60,2,6,,"Hand Management, Press Your Luck, Take That, Tile Placement",,,,,https://boardgamegeek.com/boardgame/185195
915,Mystery of the Abbey,6.54575,120,3,6,5,"Area Movement, Hand Management, Paper-and-Pencil, Set Collection",,,,,https://boardgamegeek.com/boardgame/915
177490,Samara,6.37892,50,2,5,5,Time Track,,,,,https://boardgamegeek.com/boardgame/177490
28720,Brass: Lancashire,8.0132,180,2,4,4,"Hand Management, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/28720
191189,Aeon's End,8.13301,60,1,4,2,"Card Drafting, Co-operative Play, Deck / Pool Building, Hand Management, Variable Phase Order, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/191189
134352,Two Rooms and a Boom,7.07526,15,6,30,14,"Acting, Partnerships, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/134352
127129,Batman: Arkham City Escape,5.88051,40,2,2,2,"Action Point Allowance System, Dice Rolling, Grid Movement, Hand Management, Secret Unit Deployment",,,,,https://boardgamegeek.com/boardgame/127129
